,time,et_x,et_y,et_z,head_pos_x,head_pos_y,head_pos_z,class_disp
3797,1578642373273787,0.0,0.0,0.0,-0.07493999999999999,1.19058,0.37746,1
3798,1578642373278770,0.0,0.0,0.0,-0.07493,1.19058,0.37746,1
3799,1578642373283782,-0.19813538,-0.50872803,0.83779907,-0.07493,1.19058,0.37746,1
3800,1578642373287779,0.0,0.0,0.0,-0.07493,1.19058,0.37746,1
3801,1578642373291769,0.0,0.0,0.0,-0.07493,1.19058,0.37746,1
3802,1578642373295360,0.0,0.0,0.0,-0.07472000000000001,1.19069,0.37733,1
3803,1578642373299275,0.0,0.0,0.0,-0.07472000000000001,1.19069,0.37733,1
3804,1578642373308082,0.0,0.0,0.0,-0.07472000000000001,1.19069,0.37733,1
3805,1578642373312058,0.0,0.0,0.0,-0.07472000000000001,1.19069,0.37733,1
3806,1578642373316024,-0.20825195,-0.5216217000000001,0.82736206,-0.07471,1.1907,0.37733,1
3807,1578642373320019,0.0,0.0,0.0,-0.07471,1.1907,0.37733,1
3808,1578642373324013,0.0,0.0,0.0,-0.07471,1.1907,0.37733,1
3809,1578642373331031,-0.19245911,-0.49867249,0.84513855,-0.07482,1.19067,0.37733,1
3810,1578642373335023,-0.19245911,-0.49867249,0.84513855,-0.07482,1.19067,0.37733,1
3811,1578642373342028,-0.19020081,-0.50447083,0.84220886,-0.07481,1.19067,0.37733,1
3812,1578642373346421,-0.19020081,-0.50447083,0.84220886,-0.07481,1.19067,0.37733,1
3813,1578642373352389,0.0,0.0,0.0,-0.07484,1.19064,0.37733,1
3814,1578642373356385,-0.25804138,-0.49900818,0.82727051,-0.07484,1.19064,0.37733,1
3815,1578642373361401,-0.25804138,-0.49900818,0.82727051,-0.07483,1.19065,0.37733,1
3816,1578642373365392,0.0,0.0,0.0,-0.07483,1.19065,0.37733,1
3817,1578642373368913,0.0,0.0,0.0,-0.07483,1.19065,0.37733,1
3818,1578642373372008,0.0,0.0,0.0,-0.07483,1.19065,0.37733,1
3819,1578642373375556,0.0,0.0,0.0,-0.07493,1.19063,0.37726,1
3820,1578642373379542,0.0,0.0,0.0,-0.07493,1.19063,0.37726,1
3821,1578642373383018,0.0,0.0,0.0,-0.07493,1.19063,0.37726,1
3822,1578642373386973,0.0,0.0,0.0,-0.07493,1.19063,0.37726,1
3823,1578642373391950,-0.18153381,-0.47924805,0.85868835,-0.07493,1.19063,0.37725,1
3824,1578642373395963,0.0,0.0,0.0,-0.07493,1.19063,0.37725,1
3825,1578642373399967,0.0,0.0,0.0,-0.07493,1.19063,0.37725,1
3826,1578642373403949,0.0,0.0,0.0,-0.07505,1.19054,0.37724,1
3827,1578642373407945,-0.39079285,-0.50265503,0.77108765,-0.07505,1.19054,0.37724,1
3828,1578642373411950,-0.39079285,-0.50265503,0.77108765,-0.07505,1.19054,0.37724,1
3829,1578642373418377,0.0,0.0,0.0,-0.07505,1.19054,0.37723,1
3830,1578642373422398,0.0,0.0,0.0,-0.07505,1.19054,0.37723,1
3831,1578642373425857,0.0,0.0,0.0,-0.07505,1.19054,0.37723,1
3832,1578642373431000,0.0,0.0,0.0,-0.07495,1.19059,0.37716,1
3833,1578642373434945,0.0,0.0,0.0,-0.07495,1.19059,0.37716,1
3834,1578642373441194,-0.22674561,-0.38578796,0.89428711,-0.07495,1.19059,0.37715,1
3835,1578642373447355,0.0,0.0,0.0,-0.07495,1.19059,0.37715,1
3836,1578642373451075,0.0,0.0,0.0,-0.07495,1.19059,0.37715,1
3837,1578642373455092,0.0,0.0,0.0,-0.07481,1.19068,0.3771,1
3838,1578642373459086,0.0,0.0,0.0,-0.07481,1.19068,0.3771,1
3839,1578642373463109,-0.20068359,-0.42993164,0.88026428,-0.07481,1.19068,0.3771,1
3840,1578642373468094,-0.20068359,-0.42993164,0.88026428,-0.07499,1.19057,0.37714,1
3841,1578642373472084,0.0,0.0,0.0,-0.07499,1.19057,0.37714,1
3842,1578642373476073,0.0,0.0,0.0,-0.07499,1.19057,0.37714,1
3843,1578642373482060,0.0,0.0,0.0,-0.07526000000000001,1.19043,0.37715,1
3844,1578642373486067,0.0,0.0,0.0,-0.07526000000000001,1.19043,0.37715,1
3845,1578642373494072,-0.16821289,-0.47102356,0.86592102,-0.07526000000000001,1.19043,0.37715,1
3846,1578642373498054,0.0,0.0,0.0,-0.07526000000000001,1.19043,0.37715,1
3847,1578642373503181,0.0,0.0,0.0,-0.07526000000000001,1.19043,0.37715,1
3848,1578642373507683,0.0,0.0,0.0,-0.07526000000000001,1.19043,0.37715,1
3849,1578642373515071,0.0,0.0,0.0,-0.07525,1.19049,0.37716,1
3850,1578642373520725,0.0,0.0,0.0,-0.07525,1.19049,0.37716,1
3851,1578642373531061,0.0,0.0,0.0,-0.07526000000000001,1.19051,0.37718,1
3852,1578642373534969,0.0,0.0,0.0,-0.07525,1.19051,0.37718,1
3853,1578642373539971,0.0,0.0,0.0,-0.07525,1.19052,0.37719,1
3854,1578642373544509,0.0,0.0,0.0,-0.07525,1.19052,0.37719,1
3855,1578642373552059,0.0,0.0,0.0,-0.0753,1.19051,0.37721,1
3856,1578642373555615,0.0,0.0,0.0,-0.0753,1.19051,0.37721,1
3857,1578642373559675,0.0,0.0,0.0,-0.0753,1.19051,0.37721,1
3858,1578642373563744,-0.19055176,-0.44876099,0.87309265,-0.0753,1.19051,0.37721,1
3859,1578642373569903,-0.19055176,-0.44876099,0.87309265,-0.0753,1.19051,0.37721,1
3860,1578642373582398,0.0,0.0,0.0,-0.0753,1.1905,0.37724,1
3861,1578642373586400,0.0,0.0,0.0,-0.0753,1.1905,0.37724,1
3862,1578642373606938,-0.18984985,-0.45359802,0.8707428,-0.0753,1.1905,0.37726,1
3863,1578642373610933,-0.18984985,-0.45359802,0.8707428,-0.07532,1.19046,0.37727,1
3864,1578642373619938,0.0,0.0,0.0,-0.07532,1.19046,0.37727,1
3865,1578642373623939,0.0,0.0,0.0,-0.07532,1.19046,0.37728,1
3866,1578642373629915,0.0,0.0,0.0,-0.07524,1.19052,0.37725,0
3867,1578642373633921,0.0,0.0,0.0,-0.07524,1.19052,0.37725,0
3868,1578642373637920,0.0,0.0,0.0,-0.07524,1.19052,0.37725,0
3869,1578642373642004,0.0,0.0,0.0,-0.07514,1.19052,0.37728,0
3870,1578642373645725,0.0,0.0,0.0,-0.07514,1.19052,0.37728,0
3871,1578642373649733,0.0,0.0,0.0,-0.07514,1.19052,0.37728,0
3872,1578642373653738,0.0,0.0,0.0,-0.07514,1.19052,0.37728,0
3873,1578642373658120,-0.37623596,-0.41677856,0.82746887,-0.07513,1.19052,0.37729,1
3874,1578642373662015,-0.37623596,-0.41677856,0.82746887,-0.07513,1.19052,0.37729,1
3875,1578642373665573,-0.30351257,-0.39955139,0.86499023,-0.07513,1.19052,0.37729,1
3876,1578642373669589,0.0,0.0,0.0,-0.07513,1.19052,0.37729,1
3877,1578642373712552,0.0,0.0,0.0,-0.07488,1.19069,0.37734,1
3878,1578642373716543,0.0,0.0,0.0,-0.07488,1.19069,0.37734,1
3879,1578642373723071,0.0,0.0,0.0,-0.07488,1.19069,0.37734,0
3880,1578642373727061,0.0,0.0,0.0,-0.07488,1.19069,0.37734,0
3881,1578642373731567,0.0,0.0,0.0,-0.075,1.19063,0.37743,0
3882,1578642373734913,0.0,0.0,0.0,-0.075,1.19063,0.37743,0
3883,1578642373738428,0.0,0.0,0.0,-0.075,1.19063,0.37743,0
3884,1578642373742041,0.0,0.0,0.0,-0.075,1.19063,0.37743,0
3885,1578642373746565,0.0,0.0,0.0,-0.075,1.19064,0.37743,0
3886,1578642373750777,0.0,0.0,0.0,-0.07518,1.19064,0.37748,0
3887,1578642373754248,0.0,0.0,0.0,-0.07518,1.19064,0.37748,0
3888,1578642373758238,0.0,0.0,0.0,-0.07518,1.19064,0.37748,0
3889,1578642373762243,0.0,0.0,0.0,-0.07518,1.19064,0.37749,0
3890,1578642373818926,0.0,0.0,0.0,-0.07526000000000001,1.19068,0.37755,0
3891,1578642373822930,0.0,0.0,0.0,-0.07526000000000001,1.19068,0.37755,0
3892,1578642373855055,0.0,0.0,0.0,-0.07526000000000001,1.19068,0.37755,0
3893,1578642373858312,0.0,0.0,0.0,-0.07527,1.19068,0.37754,0
3894,1578642373862535,0.0,0.0,0.0,-0.07527,1.19068,0.37754,0
3895,1578642373866467,0.0,0.0,0.0,-0.07527,1.19068,0.37754,0
3896,1578642373870467,0.0,0.0,0.0,-0.07527,1.19068,0.37754,0
3897,1578642373888907,0.0,0.0,0.0,-0.07529,1.19066,0.37756,0
3898,1578642373892913,0.0,0.0,0.0,-0.07529,1.19065,0.37756,0
3899,1578642373897161,0.0,0.0,0.0,-0.07529,1.19065,0.37756,0
3900,1578642373901166,0.0,0.0,0.0,-0.0752,1.19068,0.37754,0
3901,1578642373904308,0.0,0.0,0.0,-0.07528,1.19064,0.37756,0
3902,1578642373908286,0.0,0.0,0.0,-0.07528,1.19063,0.37756,0
3903,1578642373912282,-0.0894928,-0.38638306,0.91798401,-0.07528,1.19063,0.37756,1
3904,1578642373921293,0.0,0.0,0.0,-0.07522000000000001,1.19063,0.37754,0
3905,1578642373924839,0.0,0.0,0.0,-0.07522000000000001,1.19063,0.37754,0
3906,1578642373928914,0.0,0.0,0.0,-0.07525,1.19061,0.37755,0
3907,1578642373932832,0.0,0.0,0.0,-0.07525,1.19061,0.37755,0
3908,1578642373936843,0.0,0.0,0.0,-0.07526000000000001,1.1906,0.37755,0
3909,1578642373940853,0.0,0.0,0.0,-0.07525,1.1906,0.37755,0
3910,1578642373944836,0.0,0.0,0.0,-0.07518,1.19064,0.37755,0
3911,1578642373948821,4.578e-05,-0.48908997,0.8722228999999999,-0.07518,1.19064,0.37755,1
3912,1578642373952831,4.578e-05,-0.48908997,0.8722228999999999,-0.07517,1.19063,0.37754,1
3913,1578642373956835,-0.04528809,-0.39370728,0.91810608,-0.07517,1.19063,0.37754,1
3914,1578642373960837,-0.04528809,-0.39370728,0.91810608,-0.07517,1.19062,0.37754,1
3915,1578642373964830,-0.02249146,-0.35249329,0.93553162,-0.07492,1.19072,0.37749,1
3916,1578642373968820,-0.02249146,-0.35249329,0.93553162,-0.07492,1.19072,0.37749,1
3917,1578642373972831,-0.04589844,-0.31936646,0.94650269,-0.07492,1.19072,0.37749,1
3918,1578642373976830,-0.04589844,-0.31936646,0.94650269,-0.07492,1.19071,0.37748,1
3919,1578642373980824,-0.01937866,-0.19268799,0.98106384,-0.07492,1.19071,0.37748,1
3920,1578642373984840,-0.01937866,-0.19268799,0.98106384,-0.07489,1.19072,0.37749,1
3921,1578642373988817,-0.01937866,-0.19268799,0.98106384,-0.07488,1.19072,0.37748,1
3922,1578642373992835,-0.06788635,-0.14494324,0.98710632,-0.07488,1.19072,0.37748,1
3923,1578642373996820,-0.06788635,-0.14494324,0.98710632,-0.07488,1.19072,0.37748,1
3924,1578642374000819,0.03518677,-0.10310364,0.99403381,-0.07488,1.19072,0.37748,1
3925,1578642374004818,0.03518677,-0.10310364,0.99403381,-0.07474,1.19081,0.37747,1
3926,1578642374008816,-0.02787781,-0.09866333,0.99472046,-0.07474,1.19081,0.37747,1
3927,1578642374012817,-0.02787781,-0.09866333,0.99472046,-0.07474,1.19081,0.37747,1
3928,1578642374017826,0.03329468,-0.11549377,0.99273682,-0.07472999999999999,1.19082,0.37747,1
3929,1578642374021817,-0.01417542,-0.10700989,0.99414063,-0.07472999999999999,1.19082,0.37747,1
3930,1578642374026819,-0.01417542,-0.10700989,0.99414063,-0.07487,1.1907299999999998,0.37756,1
3931,1578642374030805,-0.01417542,-0.10700989,0.99414063,-0.07487,1.1907299999999998,0.37756,1
3932,1578642374034809,-0.01127625,-0.08081055,0.99665833,-0.07487,1.1907299999999998,0.37756,1
3933,1578642374038825,-0.01127625,-0.08081055,0.99665833,-0.07487,1.1907299999999998,0.37756,1
3934,1578642374042799,0.00492859,-0.07107544,0.99745178,-0.07502,1.19069,0.37758,1
3935,1578642374046791,0.00492859,-0.07107544,0.99745178,-0.07493999999999999,1.19078,0.37763,1
3936,1578642374050809,0.02737427,-0.09732056,0.99487305,-0.07495,1.19078,0.37763,0
3937,1578642374054791,0.02737427,-0.09732056,0.99487305,-0.07495,1.19078,0.37765,0
3938,1578642374058789,0.01023865,-0.07946777,0.9967804,-0.07495,1.19078,0.37765,0
3939,1578642374062813,0.01023865,-0.07946777,0.9967804,-0.07495,1.19078,0.37765,0
3940,1578642374066801,0.01951599,-0.05740356,0.99815369,-0.07508,1.19076,0.37771,0
3941,1578642374070812,0.01951599,-0.05740356,0.99815369,-0.07508,1.19076,0.37771,0
3942,1578642374074801,0.01527405,-0.07113647,0.99734497,-0.07508,1.19076,0.37772,0
3943,1578642374078787,0.01527405,-0.07113647,0.99734497,-0.07508,1.19077,0.37772,0
3944,1578642374082829,-0.01351929,-0.06858826,0.99754333,-0.07493999999999999,1.19087,0.37768,1
3945,1578642374086795,-0.01351929,-0.06858826,0.99754333,-0.07493999999999999,1.19087,0.37769,1
3946,1578642374090797,-0.01443481,-0.06228638,0.99794006,-0.07493999999999999,1.19087,0.37769,1
3947,1578642374098791,-0.00209045,-0.07447815,0.99720764,-0.07493999999999999,1.19091,0.37772,0
3948,1578642374102795,-0.00209045,-0.07447815,0.99720764,-0.07493999999999999,1.19092,0.37772,0
3949,1578642374105907,-0.00636292,-0.06983948,0.99752808,-0.07496,1.19089,0.37774,0
3950,1578642374109788,-0.00636292,-0.06983948,0.99752808,-0.07505,1.1909,0.37785,0
3951,1578642374113778,-0.01054382,-0.06420898,0.99787903,-0.07505,1.1909,0.37785,0
3952,1578642374118773,-0.01054382,-0.06420898,0.99787903,-0.07505,1.19091,0.37786,0
3953,1578642374122787,-0.01054382,-0.06420898,0.99787903,-0.07499,1.19099,0.37789,0
3954,1578642374127785,-0.02194214,-0.06163025,0.99784851,-0.07499,1.1909999999999998,0.37789,0
3955,1578642374131765,-0.01942444,-0.06848145,0.99745178,-0.07499,1.1909999999999998,0.3779,0
3956,1578642374136788,-0.01942444,-0.06848145,0.99745178,-0.07497999999999999,1.19103,0.37794,0
3957,1578642374140778,-0.00152588,-0.06463623,0.99789429,-0.07497999999999999,1.19103,0.37795,0
3958,1578642374146777,-0.00152588,-0.06463623,0.99789429,-0.07497999999999999,1.19104,0.37796,0
3959,1578642374150778,0.00091553,-0.06910706,0.99760437,-0.07492,1.19111,0.37799,0
3960,1578642374155768,0.00895691,-0.05552673,0.99841309,-0.07492,1.1911200000000002,0.37801,1
3961,1578642374159775,0.00895691,-0.05552673,0.99841309,-0.07492,1.1911200000000002,0.37801,1
3962,1578642374163809,0.01266479,-0.01200867,0.99984741,-0.0751,1.19103,0.37814,1
3963,1578642374167778,0.01266479,-0.01200867,0.99984741,-0.0751,1.19103,0.37814,1
3964,1578642374171778,0.01266479,-0.01200867,0.99984741,-0.0751,1.19104,0.37816,1
3965,1578642374175765,0.02752686,0.0406189,0.99879456,-0.0751,1.19104,0.37816,1
3966,1578642374179765,0.02752686,0.0406189,0.99879456,-0.0751,1.19107,0.37824,1
3967,1578642374183764,0.016662599999999996,0.07675171,0.99690247,-0.07517,1.19103,0.37826,1
3968,1578642374187758,0.016662599999999996,0.07675171,0.99690247,-0.07517,1.19103,0.37826,1
3969,1578642374191764,0.03182983,0.12734985,0.99133301,-0.07517,1.19108,0.37835,0
3970,1578642374195767,0.03182983,0.12734985,0.99133301,-0.07517,1.19109,0.37837,0
3971,1578642374199759,0.03460693,0.16548157,0.9855957,-0.07517,1.19111,0.37839,0
3972,1578642374204759,0.03460693,0.16548157,0.9855957,-0.07512,1.19123,0.37853,0
3973,1578642374208768,0.02693176,0.16648865,0.985672,-0.07512,1.19123,0.37853,0
3974,1578642374212768,0.02693176,0.16648865,0.985672,-0.07511,1.19127,0.37858,0
3975,1578642374216751,0.02174377,0.16139221,0.98664856,-0.07511,1.19127,0.37858,0
3976,1578642374220751,0.02174377,0.16139221,0.98664856,-0.07518,1.1914,0.37874,0
3977,1578642374224761,0.02842712,0.16542053,0.98580933,-0.07518,1.19142,0.37877,0
3978,1578642374228741,0.02842712,0.16542053,0.98580933,-0.07517,1.19144,0.37879,0
3979,1578642374232766,0.02671814,0.15963745,0.98680115,-0.07517,1.19144,0.37879,0
3980,1578642374236754,0.02671814,0.15963745,0.98680115,-0.07531,1.19157,0.37917,0
3981,1578642374240739,0.02865601,0.16996765,0.98503113,-0.07531,1.19157,0.37917,0
3982,1578642374245738,0.02865601,0.16996765,0.98503113,-0.07531,1.19157,0.37917,0
3983,1578642374249738,0.02580261,0.1625061,0.98635864,-0.0753,1.19162,0.37924,0
3984,1578642374253895,0.02580261,0.1625061,0.98635864,-0.0753,1.19162,0.37924,0
3985,1578642374258741,0.01647949,0.16021729,0.98693848,-0.0753,1.19162,0.37924,0
3986,1578642374262785,0.01647949,0.16021729,0.98693848,-0.07512,1.1919799999999998,0.37973,0
3987,1578642374270758,0.01457214,0.16229248,0.98661804,-0.07511,1.19202,0.37979,0
3988,1578642374274767,0.01513672,0.16183472,0.98669434,-0.0751,1.19207,0.37986,0
3989,1578642374281079,0.01571655,0.16365051,0.98638916,-0.0751,1.19207,0.37986,0
3990,1578642374285153,0.01571655,0.16365051,0.98638916,-0.0751,1.19207,0.37986,0
3991,1578642374293087,0.01698303,0.16247559,0.98655701,-0.0753,1.19251,0.38089,0
3992,1578642374297100,0.01698303,0.16247559,0.98655701,-0.0753,1.19251,0.38089,0
3993,1578642374304078,0.017181400000000003,0.16230774,0.98658752,-0.0753,1.19251,0.38089,0
3994,1578642374308109,0.01716614,0.16259766,0.98654175,-0.07528,1.19255,0.38098,0
3995,1578642374317106,0.01715088,0.16287231,0.98648071,-0.07526000000000001,1.1926,0.38109,0
3996,1578642374321100,0.01715088,0.16287231,0.98648071,-0.07526000000000001,1.1926,0.38109,0
3997,1578642374336079,0.01504517,0.15899658,0.9871521,-0.07513,1.19298,0.38247,0
3998,1578642374340078,0.01190186,0.15435791,0.9879303,-0.07513,1.19298,0.38247,1
3999,1578642374347207,0.01190186,0.15435791,0.9879303,-0.07513,1.19298,0.38247,1
4000,1578642374351149,0.00502014,0.15782166,0.98744202,-0.07513,1.19298,0.38247,1
4001,1578642374358284,0.00631714,0.15980529999999998,0.98712158,-0.07511,1.19302,0.38261,1
4002,1578642374364145,0.00631714,0.15980529999999998,0.98712158,-0.07511,1.19302,0.38261,1
4003,1578642374373182,0.00726318,0.17007446,0.98539734,-0.07509,1.19334,0.38362,1
4004,1578642374378143,0.00726318,0.17007446,0.98539734,-0.07509,1.19334,0.38362,1
4005,1578642374383132,0.02470398,0.17704773,0.98388672,-0.07522999999999999,1.1933,0.38369,1
4006,1578642374387148,0.02470398,0.17704773,0.98388672,-0.07522999999999999,1.1933200000000002,0.38377,1
4007,1578642374391121,0.04112244,0.19947815,0.97903442,-0.07522999999999999,1.1933200000000002,0.38377,1
4008,1578642374395132,0.04112244,0.19947815,0.97903442,-0.07522000000000001,1.19359,0.38449,1
4009,1578642374399178,0.056167599999999984,0.21296692,0.97543335,-0.07522000000000001,1.19359,0.38449,1
4010,1578642374405136,0.056167599999999984,0.21296692,0.97543335,-0.07533,1.19351,0.38451,1
4011,1578642374410140,0.08108521,0.2270813,0.9704895,-0.07533,1.19357,0.38466,1
4012,1578642374430645,0.06178284,0.21646118,0.97431946,-0.07555,1.19404,0.38602,1
4013,1578642374434666,0.06039429,0.2247467,0.97253418,-0.07555,1.19404,0.38602,1
4014,1578642374440660,0.06022644,0.22251892,0.97305298,-0.07555,1.19404,0.38602,1
4015,1578642374444651,0.06022644,0.22251892,0.97305298,-0.07555,1.19404,0.38602,1
4016,1578642374451649,0.05557251,0.21333313,0.97538757,-0.07556,1.19409,0.38613,1
4017,1578642374455669,0.05352783,0.21069336,0.97607422,-0.07556,1.19409,0.38613,1
4018,1578642374461650,0.05352783,0.21069336,0.97607422,-0.07565,1.19429,0.38661,0
4019,1578642374465663,0.05081177,0.20983887,0.97640991,-0.07565,1.19429,0.38661,0
4020,1578642374470641,0.05081177,0.20983887,0.97640991,-0.07566,1.19433,0.38669,0
4021,1578642374474686,0.04803467,0.21069336,0.97636414,-0.07567,1.19434,0.38671,0
4022,1578642374478634,0.04803467,0.21069336,0.97636414,-0.07567,1.19434,0.38671,0
4023,1578642374482642,0.0402832,0.22077942,0.9744873,-0.07581,1.19448,0.38708,0
4024,1578642374486680,0.0402832,0.22077942,0.9744873,-0.07581,1.19448,0.38708,0
4025,1578642374492631,0.03385925,0.21492004,0.97602844,-0.07583,1.19453,0.38717,0
4026,1578642374496632,0.03385925,0.21492004,0.97602844,-0.07583,1.19453,0.38717,0
4027,1578642374500635,0.03440857,0.21002197,0.9770813,-0.07583,1.19453,0.38717,0
4028,1578642374507643,0.03234863,0.21022034,0.97711182,-0.07606,1.19489,0.3878,1
4029,1578642374511624,0.03234863,0.21022034,0.97711182,-0.07606,1.19489,0.3878,1
4030,1578642374515670,0.03965759,0.20309448,0.97834778,-0.07606,1.19489,0.3878,1
4031,1578642374519665,0.03965759,0.20309448,0.97834778,-0.07606,1.19489,0.3878,1
4032,1578642374523673,0.03826904,0.20915222,0.97712708,-0.07596,1.19497,0.38787,1
4033,1578642374528684,0.03826904,0.20915222,0.97712708,-0.07596,1.19497,0.38787,1
4034,1578642374532179,0.02935791,0.20822144,0.97763062,-0.07622999999999999,1.19502,0.38806,1
4035,1578642374535717,0.02935791,0.20822144,0.97763062,-0.07622999999999999,1.19502,0.38806,1
4036,1578642374539729,0.02738953,0.20710754,0.97792053,-0.07625,1.19507,0.38811,1
4037,1578642374543717,0.02738953,0.20710754,0.97792053,-0.07625,1.19507,0.38811,1
4038,1578642374551817,0.02601624,0.20544434,0.97831726,-0.0763,1.19543,0.38842,0
4039,1578642374555703,0.02734375,0.20437622,0.97850037,-0.0763,1.19543,0.38842,0
4040,1578642374559700,0.02734375,0.20437622,0.97850037,-0.0763,1.19543,0.38842,0
4041,1578642374564375,0.02861023,0.20352173,0.9786377,-0.07647999999999999,1.1953200000000002,0.38843,0
4042,1578642374567753,0.02861023,0.20352173,0.9786377,-0.07649,1.19534,0.38844,0
4043,1578642374571751,0.02861023,0.20352173,0.9786377,-0.07649,1.19534,0.38844,0
4044,1578642374575754,0.02760315,0.2023468,0.97891235,-0.07674,1.19557,0.38863,0
4045,1578642374579751,0.02760315,0.2023468,0.97891235,-0.07674,1.19557,0.38863,0
4046,1578642374583753,0.02661133,0.20123291,0.97917175,-0.07674,1.19557,0.38863,0
4047,1578642374587760,0.02661133,0.20123291,0.97917175,-0.07676000000000001,1.1956,0.38865,0
4048,1578642374591970,0.02648926,0.19949341,0.97953796,-0.07677,1.19562,0.38866,0
4049,1578642374597969,0.02642822,0.19795227,0.97984314,-0.07685,1.19585,0.38877,0
4050,1578642374601777,0.02642822,0.19795227,0.97984314,-0.07685,1.19585,0.38877,0
4051,1578642374607817,0.02308655,0.19639587,0.98023987,-0.07708,1.19577,0.38879,0
4052,1578642374611777,0.02308655,0.19639587,0.98023987,-0.07708,1.19577,0.38879,0
4053,1578642374616779,0.01979065,0.19468689,0.98065186,-0.07716,1.19602,0.38888,0
4054,1578642374620783,0.01979065,0.19468689,0.98065186,-0.07717,1.19604,0.38889,0
4055,1578642374625773,0.01333618,0.18455505,0.98272705,-0.07727,1.19603,0.38892,0
4056,1578642374629773,0.01333618,0.18455505,0.98272705,-0.07727,1.19603,0.38892,0
4057,1578642374633768,0.01550293,0.17849731,0.98381042,-0.07764,1.19609,0.38898,0
4058,1578642374637767,0.01550293,0.17849731,0.98381042,-0.07764,1.19609,0.38898,0
4059,1578642374641780,0.02037048,0.19241333,0.98109436,-0.07795,1.19595,0.38904,0
4060,1578642374647785,0.04048157,0.2053833,0.97782898,-0.07795,1.19595,0.38904,1
4061,1578642374651762,0.04048157,0.2053833,0.97782898,-0.07803,1.19619,0.38909,1
4062,1578642374657762,0.05502319,0.20135498,0.97796631,-0.07804,1.19625,0.3891,0
4063,1578642374661777,0.05502319,0.20135498,0.97796631,-0.07805,1.19626,0.3891,0
4064,1578642374666757,0.05151367,0.20109558,0.97821045,-0.0784,1.1963,0.38919,0
4065,1578642374670984,0.05151367,0.20109558,0.97821045,-0.07842,1.19635,0.3892,0
4066,1578642374674772,0.04675293,0.19871521,0.97892761,-0.07842,1.1963700000000002,0.3892,0
4067,1578642374678752,0.04675293,0.19871521,0.97892761,-0.07842,1.1963700000000002,0.3892,0
4068,1578642374682755,0.04205322,0.19264221,0.98036194,-0.07844,1.19685,0.38916,0
4069,1578642374689756,0.04090881,0.1933136,0.98027039,-0.07844,1.19685,0.38916,0
4070,1578642374693756,0.04090881,0.1933136,0.98027039,-0.07845,1.19689,0.38917,0
4071,1578642374700771,0.03782654,0.19287109,0.98048401,-0.07846,1.1969299999999998,0.38917,0
4072,1578642374704752,0.03782654,0.19287109,0.98048401,-0.07846,1.1969299999999998,0.38917,0
4073,1578642374712763,0.0350647,0.19132996,0.980896,-0.07915,1.19725,0.38941,1
4074,1578642374716753,0.03408813,0.18713379,0.98173523,-0.07915,1.19725,0.38941,1
4075,1578642374723772,0.02349854,0.19047546,0.98139954,-0.07915,1.19725,0.38941,1
4076,1578642374727807,0.02349854,0.19047546,0.98139954,-0.07916000000000001,1.19731,0.38942,1
4077,1578642374731753,0.02342224,0.18043518,0.98329163,-0.07918,1.19737,0.38943,1
4078,1578642374736752,0.02342224,0.18043518,0.98329163,-0.07918,1.19737,0.38943,1
4079,1578642374740761,0.0254364,0.18432617,0.98252869,-0.07918,1.19737,0.38943,1
4080,1578642374756737,0.02380371,0.17222595,0.98475647,-0.0793,1.19794,0.38955,1
4081,1578642374760739,0.02380371,0.17222595,0.98475647,-0.07932,1.19802,0.38957,1
4082,1578642374765347,0.0241394,0.17272949,0.98466492,-0.07932,1.19802,0.38957,1
4083,1578642374769356,0.0241394,0.17272949,0.98466492,-0.07929,1.1985,0.38966,1
4084,1578642374775351,0.02380371,0.15863037,0.98704529,-0.07929,1.1985,0.38966,1
4085,1578642374779349,0.02380371,0.15863037,0.98704529,-0.0793,1.19853,0.38967,1
4086,1578642374783341,0.01469421,0.17181396,0.98501587,-0.07931,1.19857,0.38968,1
4087,1578642374787344,0.01469421,0.17181396,0.98501587,-0.07931,1.19857,0.38968,1
4088,1578642374791367,0.01490784,0.16101074,0.98683167,-0.07962999999999999,1.19882,0.38979,1
4089,1578642374797349,0.01490784,0.16101074,0.98683167,-0.07962999999999999,1.19882,0.38979,1
4090,1578642374801347,0.00823975,0.16972351,0.98544312,-0.07964,1.19885,0.3898,1
4091,1578642374805342,0.00823975,0.16972351,0.98544312,-0.07952999999999999,1.19895,0.3898,1
4092,1578642374809337,0.01019287,0.16241455,0.98666382,-0.07952999999999999,1.19895,0.3898,1
4093,1578642374812950,0.01019287,0.16241455,0.98666382,-0.07981,1.19914,0.38991,1
4094,1578642374817968,0.01408386,0.15496826,0.98780823,-0.07981,1.19915,0.38991,1
4095,1578642374821945,0.00482178,0.15835571,0.98736572,-0.07983,1.1992200000000002,0.38994,1
4096,1578642374825964,0.00482178,0.15835571,0.98736572,-0.07983,1.1992200000000002,0.38994,1
4097,1578642374831983,0.00595093,0.15071106,0.98855591,-0.07983,1.1992200000000002,0.38994,1
4098,1578642374836998,0.00595093,0.15071106,0.98855591,-0.07985,1.19997,0.39019,1
4099,1578642374846950,-0.0037384,0.14859009,0.9888916,-0.07985,1.19997,0.39019,1
4100,1578642374850967,-0.00015259,0.14051819,0.99006653,-0.07987000000000001,1.20008,0.39023,1
4101,1578642374854946,-0.00015259,0.14051819,0.99006653,-0.07987000000000001,1.2001,0.39023,1
4102,1578642374858942,-0.00523376,0.14562988,0.98931885,-0.07979,1.20055,0.39031,1
